request_key,case_id,phase,action_type,value_missing,target_supplied,history_supplied,task_description,before_image,after_image,before_size,after_size,identical_decoded_pixels
c96ca8ad780c28bb2dc21666901ba145ea6ee959070ea425954bd70184d65a24,gold_v16_40k_025459__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Locate the requested lookup value for the requested result.,images/gold_v16_40k_025459/before_0001.png,images/gold_v16_40k_025459/after_0001.png,"(1280, 720)","(1280, 720)",False
40807e7a19ed423bbb6a34cbefd56459c634d290acf1048b38e0f354d9201d9b,gold_v16_40k_025608__step_0000,interaction_assessment,SCROLL,True,False,False,Look for the relevant project details for the requested result.,images/gold_v16_40k_025608/before_0001.png,images/gold_v16_40k_025608/after_0001.png,"(1280, 720)","(1280, 720)",False
d2dcf4c7e031b3dc2d3c1350a21e9be481ebf43ff765424b6ddce8e1340d644e,gold_v16_40k_025629__step_0000,interaction_assessment,CLICK,True,False,False,Locate the target information area for the requested result.,images/gold_v16_40k_025629/before_0001.png,images/gold_v16_40k_025629/after_0001.png,"(1280, 720)","(1280, 720)",False
ba40577d135f8eb21ba6888147a1ad857ac90d7833cc9be67e71ad23fc54aa18,gold_v16_40k_025750__step_0000,interaction_assessment,TYPE,True,False,False,Locate the needed form setting for the requested result.,images/gold_v16_40k_025750/before_0001.png,images/gold_v16_40k_025750/after_0001.png,"(1280, 720)","(1280, 720)",False
dcb9b4f4fd73a83fd6ba728a1a454c701ff9ca84b35da08b779ec37afe34c333,gold_v16_40k_026680__step_0000,interaction_assessment,TYPE,True,False,False,Look for the requested lookup value for the next task step.,images/gold_v16_40k_026680/before_0001.png,images/gold_v16_40k_026680/after_0001.png,"(1280, 720)","(1280, 720)",False
f9415122958214fe180c9a1bc319d3495ddad8dd929bf782ff51be6085c72956,gold_v16_40k_026769__step_0000,interaction_assessment,CLICK,True,False,False,Locate the relevant project details for the next task step.,images/gold_v16_40k_026769/before_0001.png,images/gold_v16_40k_026769/after_0001.png,"(1280, 720)","(1280, 720)",False
913d5a7005390562f811776845246f8290007234f5ba280b9d185a5809c5bba1,gold_v16_40k_027440__step_0000,interaction_assessment,NAVIGATE,True,False,False,Locate the target information area for the current page objective.,images/gold_v16_40k_027440/before_0001.png,images/gold_v16_40k_027440/after_0001.png,"(1280, 720)","(1280, 720)",False
d11d61bb0e7c7a927132ef007a4af0938ac2a07b00849a91f1504499145902b9,gold_v16_40k_028037__step_0000,interaction_assessment,SELECT,True,False,False,Locate the requested search state for the current task.,images/gold_v16_40k_028037/before_0001.png,images/gold_v16_40k_028037/after_0001.png,"(1280, 720)","(1280, 720)",False
959573b786d0aa9f72c2e1c7ff1aff9dffba4e1e8fb517a51fd0255c66defaad,gold_v16_40k_028098__step_0000,interaction_assessment,SCROLL,True,False,False,Locate the needed site resource for the current task.,images/gold_v16_40k_028098/before_0001.png,images/gold_v16_40k_028098/after_0001.png,"(1280, 720)","(1280, 720)",False
307be74f0e83a7f25a3f1ea52735180eb2625c29931b9e5c381dc3374099a401,gold_v16_40k_028150__step_0000,interaction_assessment,TYPE,True,False,False,Locate the needed form setting for the current task.,images/gold_v16_40k_028150/before_0001.png,images/gold_v16_40k_028150/after_0001.png,"(1280, 720)","(1280, 720)",False
d1e24115bc02d44b0435a7d6615db95bac0185c6192f5a4b835253015cc86e1c,gold_v16_40k_028280__step_0000,interaction_assessment,NAVIGATE,True,False,False,Locate the requested site information for the requested result.,images/gold_v16_40k_028280/before_0001.png,images/gold_v16_40k_028280/after_0001.png,"(1280, 720)","(1280, 720)",False
a9bf91ee2758b50787316ec5d543750a97ef17a06426d4658c7f5204b8793172,gold_v16_40k_028929__step_0000,interaction_assessment,CLICK,True,False,False,Locate the relevant page content for this page goal.,images/gold_v16_40k_028929/before_0001.png,images/gold_v16_40k_028929/after_0001.png,"(1280, 720)","(1280, 720)",False
76a83de9d85624a67f7cf36a39dff5ad5b2908fa6aab53029027693d80d11816,gold_v16_40k_029088__step_0000,interaction_assessment,SCROLL,True,False,False,Look for the needed reference material for this page goal.,images/gold_v16_40k_029088/before_0001.png,images/gold_v16_40k_029088/after_0001.png,"(1280, 720)","(1280, 720)",True
39f6cef1840575a75530af57c177537d23bdb9bbd754eec41ac6b258b4c9b60d,gold_v16_40k_029388__step_0000,interaction_assessment,SCROLL,True,False,False,Look for the requested reference content for this page goal.,images/gold_v16_40k_029388/before_0001.png,images/gold_v16_40k_029388/after_0001.png,"(1280, 720)","(1280, 720)",True
